TERM : 1202,,Percentage Distribution of Grades,,,,,,,,,,Office of the Registrar
Fall 2019-2020,,University of Wisconsin - Madison,,,,,,,,,,
Religion in Sickness & Health 102 001,175,3.749,67.4 22.9 5.7 2.3 1.1 .,0.6,,.,,.,.,.,.,,.,...
Consuming Happiness 173 001,4,***,,,,,,,.,.,.,,.,...
200 001,17,3.941,88.2 11.8 ....,.,,.,,.,.,.,.,,.,...
200 002,33,3.455,15.2 63.6 18.2 3.0 ..,.,,.,,.,.,.,.,,.,...
200 003,17,3.412,17.6 47.1 35.3 ...,.,,.,,.,.,.,.,,.,...
Intro Topics in Relig St (H) Course Total,67,3.567,34.3 46.3 17.9 1.5 .  .,.,,.,,.,.,.,,.,,.  .  .  .
"Islam Wrld:MidEast,500-1500 205 001",2,***,,,,,,,.,.,.,,.,...
Genres-Westrn Relig Writing 234 001,8,3.313,37.5 12.5 25.0 25.0 ..,.,,.,,.,.,.,.,,.,...
Environment: Religion & Ethics 270 001,10,3.950,90.0 10.0 ....,.,,.,,.,.,.,.,,.,...
Religion in South Asia 274 001,12,3.750,66.7 16.7 16.7 ...,.,,.,,.,.,.,.,,.,...
"Women, Gender and Religion 305 001",5,***,,,,,,,.,.,.,,.,...
Sects and Cults 311 001,26,3.500,57.7 23.1 3.8 7.7 3.8 .,3.8,,.,,.,.,.,.,,.,...
In Trans:Mythlgy-Scandnavia 342 001,10,3.680,60.0 10.0 ..10.0 .,.,,20.0,,.,.,.,.,,.,...
Islam: Religion and Culture 370 001,17,4.000,94.1 .....,.,,.,,.,.,.,.,,5.9,...
Great Cities of Islam 373 001,9,3.625,44.4 33.3 .11.1 ..,.,,.,,.,.,.,.,,11.1,...
Topics in Relig St-Humanities 400 001,5,***,,,,,,,.,.,.,,.,...
Meditation-Buddhism & Hinduism 473 001,12,3.667,50.0 33.3 16.7 ...,.,,.,,.,.,.,.,,.,...
Philosophy of Religion 501 002,2,***,,,,,,,.,.,.,,.,...
Religion-Critical Perspective 600 001,9,3.889,77.8 22.2 ....,.,,.,,.,.,.,.,,.,...
Senior Capstone Res & Colloq 601 001,1,***,,,,,,,.,.,.,,.,...
681 005,1,***,,,,,,,.,.,.,,.,...
681 017,1,***,,,,,,,.,.,.,,.,...
Senior Honors Thesis Course Total,2,***,,,,,,,,,,,,
699 005,2,***,,,,,,,.,.,.,,.,...
699 017,1,***,,,,,,,.,.,.,,.,...
Directed Study Course Total,3,***,,,,,,,,,,,,
"January 27, 2020",,,,,,,,,,,,,,Page 313 of 420
* Please note: This report does not combine crosslisted courses,,,,,,,,,,,,,,
"*** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.",,,,,,,,,,,,,,
TERM : 1202,,,Percentage Distribution of Grades,,,,,,,,,,,Office of the Registrar
Fall 2019-2020,,,University of Wisconsin - Madison,,,,,,,,,,,
"",,,(Non-Cross Listed),,,,,,,,,,,
L&S,,,,,,,,,,,,,,
RELIGIOUS STUDIES Section,"#",Ave,A AB B BC C D,F,,S,U,,CR,N,,P,I,NW NR Other
856 RELIG ST,Grades,GPA,,,,,,,,,,,,
856 RELIG ST Dept. Total,379,3.676,58.6 25.1 9.2 2.6 1.3 .,0.8,,0.5,,.,.,,.,0.5,0.5,.  0.8 .
Summary by Level,"#",Ave,A AB B BC C D,F,,S,U,,CR,N,,P,I,NW NR Other
856 RELIG ST,Grades,GPA,,,,,,,,,,,,
Freshmen,131,3.698,56.5 30.5 10.7 0.8 1.5 .,.,,.,,.,.,,.,.,,.  .  .  .
Sophomore,91,3.714,54.9 36.3 5.5 3.3 .  .,.,,.,,.,.,,.,.,,.  .  .  .
Junior,53,3.557,64.2 11.3 13.2 3.8 1.9 .,3.8,,.,,.,.,,.,.,1.9,.  .  .
Senior,96,3.681,64.6 16.7 7.3 4.2 2.1 .,1.0,,.,,.,.,,.,2.1,,.  .  2.1 .
Undergraduates,371,3.678,59.3 25.6 8.9 2.7 1.3 .,0.8,,.,,.,.,,.,0.5,0.3,.  0.5 .
Special,3,***,,,,,,,.,,.,.,,.  .  33.3 .
Graduate,5,***,,,,,,,.,,.,.,20.0,.  .  .
Dept. Total,379,3.676,58.6 25.1 9.2 2.6 1.3 .,0.8,,0.5,,.,.,,.,0.5,0.5,.  0.8 .
"January 27, 2020",,,,,,,,,,,,,,Page 314 of 420
* Please note: This report does not combine crosslisted courses,,,,,,,,,,,,,,
"*** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.",,,,,,,,,,,,,,
TERM : 1202,,,Percentage Distribution of Grades,,,,,,,,,,,Office of the Registrar
Fall 2019-2020,,,University of Wisconsin - Madison,,,,,,,,,,,
"",,,(Non-Cross Listed),,,,,,,,,,,
L&S,,,,,,,,,,,,,,
SCANDINAVIAN STUDIES Section,"#",Ave,A AB B BC C D,F,,S,,U,CR,N,P,,I,NW NR Other
872 SCAND ST Grades,,GPA,,,,,,,,,,,,
101 001,14,3.500,64.3 21.4 .7.1 ..,7.1,,.,,.,.,.,.,,.,...
101 002,12,3.833,66.7 33.3 ....,.,,.,,.,.,.,.,,.,...
First Semester Norwegian Course Total,26,3.654,65.4 26.9 .  3.8 .  .,3.8,,.,,.,.,.,,.,,.  .  .  .
First Semester Swedish 111 001,14,3.643,78.6 14.3 ....,7.1,,.,,.,.,.,.,,.,...
First Semester Danish 121 001,7,3.500,14.3 71.4 14.3 ...,.,,.,,.,.,.,.,,.,...
First Semester Finnish 131 001,6,3.917,83.3 16.7 ....,.,,.,,.,.,.,.,,.,...
Second Year Norwegian 201 001,10,3.200,30.0 10.0 40.0 10.0 10.0 .,.,,.,,.,.,.,.,,.,...
Second Year Swedish 211 001,7,3.857,85.7 .14.3 ...,.,,.,,.,.,.,.,,.,...
Second Year Danish 221 001,4,***,,,,,,,.,.,.,,.,...
Readings in Norwegian Lit 251 001,3,***,,,,,,,.,.,.,,.,...
Readings in Swedish Lit 261 001,4,***,,,,,,,.,.,.,,.,...
Scandinavian Life&Civiliztn 276 001,14,3.409,14.3 50.0 7.1 .7.1 .,.,,21.4,,.,.,.,.,,.,...
Scand Lit:Middle Ages-1900 373 002,8,3.875,75.0 25.0 ....,.,,.,,.,.,.,.,,.,...
404 002,1,***,,,,,,,.,.,.,,.,...
404 004,4,***,,,,,,,.,.,.,,.,...
Languages of Northern Europe Course Total,5,***,,,,,,,,,,,,
Intro to Scand Linguistics 410 001,3,***,,,,,,,.,.,.,,.,...
Areas in Scandinavian Lit 411 001,3,***,,,,,,,.,.,.,,.,...
History of Scand Languages II 415 001,2,***,,,,,,,.,.,.,,.,...
19th C Scand Fiction 424 001,5,***,,,,,,,.,.,.,,.,...
Mythology of Scandinavia 429 001,7,4.000,71.4 .....,.,,28.6,,.,.,.,.,,.,...
Writing-HC Andersen for Majors 475 001,4,***,,,,,,,.,.,.,,.,...
Scand Life & Civilization II 476 001,7,3.643,42.9 42.9 14.3 ...,.,,.,,.,.,.,.,,.,...
Special Topics 520 001,2,***,,,,,,,.,.,.,,.,...
Directed Study 699 001,1,***,,,,,,,.,.,.,,.,...
799 001,2,***,,,,,,,.,.,.,,.,...
799 005,1,***,,,,,,,.,.,.,,.,...
799 006,2,***,,,,,,,.,.,.,,.,...
Independent Study Course Total,5,***,,,,,,,,,,,,
990 005,1,***,,,,,,,.,.,.,,.,...
990 006,4,***,,,,,,,.,.,.,,.,...
990 007,2,***,,,,,,,.,.,.,,.,...
Research and Thesis Course Total,7,,.  .  .  .  .  .,.,,71.4,,28.6,.,.,,.,,.  .  .  .
"January 27, 2020",,,,,,,,,,,,,,Page 315 of 420
* Please note: This report does not combine crosslisted courses,,,,,,,,,,,,,,
"*** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.",,,,,,,,,,,,,,
TERM : 1202,,,Percentage Distribution of Grades,,,,,,,,,,,Office of the Registrar
Fall 2019-2020,,,University of Wisconsin - Madison,,,,,,,,,,,
"",,,(Non-Cross Listed),,,,,,,,,,,
L&S,,,,,,,,,,,,,,
SCANDINAVIAN STUDIES Section,"#",Ave,A AB B BC C D,F,,S,U,CR,N,,P,,I,NW NR Other
872 SCAND ST,Grades,GPA,,,,,,,,,,,,
872 SCAND ST Dept. Total,154,3.682,60.4 20.8 5.2 1.9 1.3 0.6,1.3,,7.1,1.3,.,,.,,.,,.  .  .  .
Summary by Level,"#",Ave,A AB B BC C D,F,,S,U,CR,N,,P,,I,NW NR Other
872 SCAND ST,Grades,GPA,,,,,,,,,,,,
Freshmen,21,3.500,52.4 28.6 9.5 .  4.8 .,4.8,,.,.,.,,.,,.,,.  .  .  .
Sophomore,27,3.877,77.8 18.5 3.7 .  .  .,.,,.,.,.,,.,,.,,.  .  .  .
Junior,27,3.742,59.3 37.0 .  3.7 .  .,.,,.,.,.,,.,,.,,.  .  .  .
Senior,42,3.443,52.4 23.8 11.9 4.8 2.4 2.4,2.4,,.,.,.,,.,,.,,.  .  .  .
Undergraduates,117,3.625,59.8 26.5 6.8 2.6 1.7 0.9,1.7,,.,.,.,,.,,.,,.  .  .  .
Special,8,3.750,12.5 12.5 .  .  .  .,.,,75.0,.,.,,.,,.,,.  .  .  .
Graduate,29,4.000,75.9 .  .  .  .  .,.,,17.2,6.9,.,,.,,.,,.  .  .  .
Dept. Total,154,3.682,60.4 20.8 5.2 1.9 1.3 0.6,1.3,,7.1,1.3,.,,.,,.,,.  .  .  .
"January 27, 2020",,,,,,,,,,,,,,Page 316 of 420
* Please note: This report does not combine crosslisted courses,,,,,,,,,,,,,,
"*** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.",,,,,,,,,,,,,,
TERM : 1202,,Percentage Distribution of Grades,,,,,,,,,,,,,,Office of the Registrar
Fall 2019-2020,,University of Wisconsin - Madison,,,,,,,,,,,,,,
"",,(Non-Cross Listed),,,,,,,,,,,,,,
L&S,,,,,,,,,,,,,,,,
SCIENCE & TECHNOLOGY STUDISection #,Ave,A AB B BC C D,F,,,S,,U,,CR,N,,P,,I,NW NR Other
875 STS Grades,GPA,,,,,,,,,,,,,,,
Where Science Meets Society 201 001 28,3.615,50.0 21.4 17.9 .3.6 .,.,,,.,,.,,.,.,,.,,3.6,3.6 ..
Directed Study 699 001 1,***,,,,,,,,,.,.,,.,,.,...
"Sci, Technol & Med in Society 901 001 7",4.000,100.0 .....,.,,,.,,.,,.,.,,.,,.,...
Current Topics-Sci & Tech St 902 001 11,,......,.,,,.,,.,,100.0,.,,.,,.,...
875 STS Dept. Total 47,3.700,46.8 12.8 10.6 .  2.1 .,,.,,,.,,.,23.4,,.,,.,2.1,2.1 .  .
Summary by Level #,Ave,A AB B BC C D,F,,,S,,U,,CR,N,,P,,I,NW NR Other
875 STS Grades,GPA,,,,,,,,,,,,,,,
Sophomore 3,***,,,,,,,,,.,,.,,.,,.  .  .  .
Junior 5,***,,,,,,,,,.,,.,,.,,.  .  .  .
Senior 20,3.536,45.0 25.0 20.0 .  5.0 .,,.,,,.,,.,.,,.,,.,5.0,.  .  .
Undergraduates 28,3.620,53.6 21.4 17.9 .  3.6 .,,.,,,.,,.,.,,.,,.,3.6,.  .  .
Special 1,***,,,,,,,,,.,,.,,.,,.  100.0 .  .
Graduate 18,4.000,38.9 .  .  .  .  .,,.,,,.,,.,61.1,,.,,.,,.  .  .  .
Dept. Total 47,3.700,46.8 12.8 10.6 .  2.1 .,,.,,,.,,.,23.4,,.,,.,2.1,2.1 .  .
"January 27, 2020",,,,,,,,,,,,,,,,Page 317 of 420
* Please note: This report does not combine crosslisted courses,,,,,,,,,,,,,,,,
"*** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.",,,,,,,,,,,,,,,,
TERM : 1202,,,Percentage Distribution of Grades,,,,,,,,,,Office of the Registrar
Fall 2019-2020,,,University of Wisconsin - Madison,,,,,,,,,,
"",,,(Non-Cross Listed),,,,,,,,,,
L&S,,,,,,,,,,,,,
SLAVIC (SLAVIC LANGUAGES) Section,"#",Ave,A AB B BC C D F,,,S,U,CR,N,P,,I,NW NR Other
888 SLAVIC Grades,,GPA,,,,,,,,,,,
101 001,12,3.750,75.0 8.3 8.3 8.3 ...,,,.,.,.,.,.,,.,...
101 002,16,2.767,18.8 12.5 25.0 6.3 25.0 .6.3,,,.,.,.,.,.,,6.3,...
101 003,13,3.364,38.5 30.8 7.7 ...7.7,,,7.7,.,.,.,.,,7.7,...
101 004,19,3.184,47.4 21.1 5.3 5.3 5.3 15.8 .,,,.,.,.,.,.,,.,...
1st Semester Russian Course Total,60,3.228,43.3 18.3 11.7 5.0 8.3 5.0 3.3,,,1.7,.,.,.,.,,3.3,.  .  .
203 001,13,2.769,23.1 46.2 7.7 ...23.1,,,.,.,.,.,.,,.,...
203 002,14,3.643,57.1 28.6 .14.3 ...,,,.,.,.,.,.,,.,...
Third Semester Russian Course Total,27,3.222,40.7 37.0 3.7 7.4 .  .  11.1,,,.,.,.,.,.,,,.  .  .  .
Third Semester Polish 207 001,9,3.500,44.4 33.3 11.1 .11.1 ..,,,.,.,.,.,.,,.,...
Topics-Slavic Literatures 245 002,15,3.700,86.7 6.7 ....6.7,,,.,.,.,.,.,,.,...
3rd Semester Serbo-Croatian 251 001,6,4.000,100.0 ......,,,.,.,.,.,.,,.,...
275 001,6,4.000,83.3 ......,,,.,.,.,.,.,,16.7,...
275 002,12,3.750,58.3 33.3 8.3 ....,,,.,.,.,.,.,,.,...
Third Year Russian I Course Total,18,3.824,66.7 22.2 5.6 .  .  .  .,,,.,.,.,.,.,,5.6,.  .  .
Third Year Polish II 278 001,1,***,,,,,,.,.,.,,.,...
Intro to Intensive Polish 301 001,8,3.625,50.0 37.5 .12.5 ...,,,.,.,.,.,.,,.,...
Russian Lang & Culture I 315 001,18,3.528,55.6 22.2 11.1 5.6 .5.6 .,,,.,.,.,.,.,,.,...
Fourth Year Russian I 321 001,6,3.500,16.7 50.0 16.7 ....,,,16.7,.,.,.,.,,.,...
Fourth Year Polish I 331 001,1,***,,,,,,.,.,.,,.,...
Women in Russian Lit 405 001,1,***,,,,,,.,.,.,,.,...
History of Russian Culture 433 001,15,3.933,86.7 13.3 .....,,,.,.,.,.,.,,.,...
Capstone Smr:Russian Lit&Cultr 560 001,11,3.636,72.7 .18.2 .9.1 ..,,,.,.,.,.,.,,.,...
699 007,2,***,,,,,,.,.,.,,.,...
699 018,2,***,,,,,,.,.,.,,.,...
Directed Study Course Total,4,***,,,,,,,,,,,
Russian Realism 707 001,7,4.000,100.0 ......,,,.,.,.,.,.,,.,...
Topics in Slavic Literature 755 001,4,***,,,,,,.,.,.,,.,...
799 002,2,***,,,,,,.,.,.,,.,...
799 005,1,***,,,,,,.,.,.,,.,...
Independent Study Course Total,3,***,,,,,,,,,,,
Proseminar-Slavic Lit & Cult 800 001,3,***,,,,,,.,.,.,,.,...
Slavic Crit Theory&Practice 801 001,6,4.000,83.3 ......,,,.,.,.,.,.,,16.7,...
College Teaching of Russian 820 001,4,***,,,,,,.,.,.,,.,...
Seminar: Slavic Lit & Culture 900 002,7,4.000,100.0 ......,,,.,.,.,.,.,,.,...
991 002,5,***,,,,,,.,.,.,,.,...
991 007,3,***,,,,,,.,.,.,,.,...
991 013,3,***,,,,,,.,.,.,,.,...
991 017,1,***,,,,,,.,.,.,,.,...
Indiv Research-Slavic Lit Course Total,12,,.  .  .  .  .  .  .,,,25.0,.,.,.,58.3,,8.3,.  8.3 .
"January 27, 2020",,,,,,,,,,,,,Page 318 of 420
* Please note: This report does not combine crosslisted courses,,,,,,,,,,,,,
"*** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.",,,,,,,,,,,,,
TERM : 1202,,,Percentage Distribution of Grades,,,,,,,,,,,Office of the Registrar
Fall 2019-2020,,,University of Wisconsin - Madison,,,,,,,,,,,
"",,,(Non-Cross Listed),,,,,,,,,,,
L&S,,,,,,,,,,,,,,
SLAVIC (SLAVIC LANGUAGES) Section,"#",Ave,A AB B BC C D,F,,S,U,,CR,N,,P,I,NW NR Other
888 SLAVIC,Grades,GPA,,,,,,,,,,,,
888 SLAVIC Dept. Total,246,3.516,57.3 17.9 6.1 2.8 2.8 1.6,2.4,,3.3,,.,.,,.,2.8,2.0,.  0.8 .
Summary by Level,"#",Ave,A AB B BC C D,F,,S,U,,CR,N,,P,I,NW NR Other
888 SLAVIC,Grades,GPA,,,,,,,,,,,,
Freshmen,35,3.261,48.6 22.9 8.6 2.9 8.6 2.9,5.7,,.,,.,.,,.,.,,.  .  .  .
Sophomore,41,3.493,53.7 26.8 4.9 2.4 4.9 2.4,2.4,,.,,.,.,,.,.,2.4,.  .  .
Junior,47,3.406,61.7 12.8 10.6 6.4 2.1 2.1,4.3,,.,,.,.,,.,.,,.  .  .  .
Senior,53,3.596,58.5 22.6 7.5 1.9 1.9 1.9,1.9,,1.9,,.,.,,.,.,1.9,.  .  .
Undergraduates,176,3.446,56.3 21.0 8.0 3.4 4.0 2.3,3.4,,0.6,,.,.,,.,.,1.1,.  .  .
Special,10,3.614,60.0 20.0 10.0 10.0 .  .,.,,.,,.,.,,.,.,,.  .  .  .
Graduate,59,3.924,59.3 8.5 .  .  .  .,.,,11.9,,.,.,,.,11.9,5.1,.  3.4 .
Prof Yr 3,1,***,,,,,,,.,,.,.,,.  .  .  .
Professionals,1,***,,,,,,,.,,.,.,,.  .  .  .
Dept. Total,246,3.516,57.3 17.9 6.1 2.8 2.8 1.6,2.4,,3.3,,.,.,,.,2.8,2.0,.  0.8 .
"January 27, 2020",,,,,,,,,,,,,,Page 319 of 420
* Please note: This report does not combine crosslisted courses,,,,,,,,,,,,,,
"*** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.",,,,,,,,,,,,,,
TERM : 1202,,,Percentage Distribution of Grades,,,,,,,,,,,Office of the Registrar
Fall 2019-2020,,,University of Wisconsin - Madison,,,,,,,,,,,
"",,,(Non-Cross Listed),,,,,,,,,,,
L&S,,,,,,,,,,,,,,
SOCIAL WORK Section,"#",Ave,A AB B BC C D,F,,S,,U,CR,N,P,,I,NW NR Other
896 SOC WORK Grades,,GPA,,,,,,,,,,,,
So You Want to Chng the World? 100 001,77,3.851,87.0 7.8 1.3 1.3 1.3 .,1.3,,.,,.,.,.,.,,.,...
Health Care: Intrdis Appr 105 001,36,3.667,55.6 25.0 16.7 2.8 ..,.,,.,,.,.,.,.,,.,...
Intro-Field of Social Work 205 001,98,3.270,20.4 35.7 33.7 6.1 2.0 .,2.0,,.,,.,.,.,.,,.,...
Introduction-Social Policy 206 001,75,3.288,12.0 48.0 25.3 10.7 .1.3,.,,.,,.,.,.,.,,.,..2.7
400 007,9,3.779,55.6 44.4 ....,.,,.,,.,.,.,.,,.,...
400 008,13,4.000,92.3 .....,.,,.,,.,.,.,.,,7.7,...
400 009,7,4.000,100.0 .....,.,,.,,.,.,.,.,,.,...
400 010,9,4.000,100.0 .....,.,,.,,.,.,.,.,,.,...
400 011,12,3.955,91.7 8.3 ....,.,,.,,.,.,.,.,,.,...
400 012,13,3.891,92.3 ..7.7 ..,.,,.,,.,.,.,.,,.,...
400 013,14,3.924,85.7 14.3 ....,.,,.,,.,.,.,.,,.,...
400 101,13,3.750,46.2 46.2 ....,.,,.,,.,.,.,.,,7.7,...
400 102,12,3.708,50.0 41.7 8.3 ...,.,,.,,.,.,.,.,,.,...
400 103,11,3.750,45.5 45.5 ....,.,,.,,.,.,.,.,,9.1,...
400 201,8,3.625,87.5 ....12.5,.,,.,,.,.,.,.,,.,...
Field Pract/Integrat Smr I Course Total,121,3.862,76.0 19.0 0.8 0.8 .  0.8,.,,.,,.,.,.,,.,2.5,.  .  .
Poverty and Social Welfare 420 001,20,3.175,15.0 50.0 20.0 5.0 5.0 .,5.0,,.,,.,.,.,.,,.,...
Social Issues in Aging 422 001,16,3.667,37.5 25.0 12.5 ...,.,,.,,.,.,.,.,,12.5,.12.5 .
441 001,44,3.784,65.9 25.0 9.1 ...,.,,.,,.,.,.,.,,.,...
441 002,39,3.897,82.1 15.4 2.6 ...,.,,.,,.,.,.,.,,.,...
441 010,18,3.417,33.3 27.8 27.8 11.1 ..,.,,.,,.,.,.,.,,.,...
441 011,18,4.000,94.4 .....,.,,.,,.,.,.,.,,5.6,...
441 020,7,3.929,85.7 14.3 ....,.,,.,,.,.,.,.,,.,...
"SW with Ind, Fams, and Grps Course Total",126,3.804,71.4 18.3 7.9 1.6 .  .,.,,.,,.,.,.,,.,0.8,.  .  .
442 001,17,3.971,94.1 5.9 ....,.,,.,,.,.,.,.,,.,...
442 002,21,3.976,95.2 4.8 ....,.,,.,,.,.,.,.,,.,...
442 003,22,3.477,50.0 22.7 18.2 .4.5 4.5,.,,.,,.,.,.,.,,.,...
442 004,19,3.737,57.9 31.6 10.5 ...,.,,.,,.,.,.,.,,.,...
Genlst Pract w Comms & Orgs Course Total,79,3.778,73.4 16.5 7.6 .  1.3 1.3,.,,.,,.,.,.,,.,,.  .  .  .
Alcohol & Other Drug Abuse 453 001,95,3.683,56.8 24.2 13.7 2.1 1.1 .,.,,.,,.,.,.,.,,1.1,1.1 ..
Child Welfare 462 001,16,3.875,75.0 25.0 ....,.,,.,,.,.,.,.,,.,...
Family Violence 523 001,9,3.667,66.7 22.2 ..11.1 .,.,,.,,.,.,.,.,,.,...
605 001,40,3.897,82.5 10.0 5.0 ...,.,,2.5,,.,.,.,.,,.,...
605 010,29,3.914,93.1 .3.4 3.4 ..,.,,.,,.,.,.,.,,.,...
The Field of Social Work Course Total,69,3.904,87.0 5.8 4.3 1.4 .  .,.,,1.4,,.,.,.,,.,,.  .  .  .
Social Policy 606 010,25,3.860,72.0 28.0 ....,.,,.,,.,.,.,.,,.,...
Ethnic and Racial Groups 640 001,61,3.754,57.4 36.1 6.6 ...,.,,.,,.,.,.,.,,.,...
Issues in Dev. Disabilities 644 001,11,3.827,72.7 18.2 9.1 ...,.,,.,,.,.,.,.,,.,...
646 001,9,3.521,44.4 33.3 11.1 11.1 ..,.,,.,,.,.,.,.,,.,...
646 030,20,3.789,60.0 30.0 5.0 ...,.,,.,,.,.,.,.,,.,5.0 ..
Child Abuse and Neglect Course Total,29,3.685,55.2 31.0 6.9 3.4 .  .,.,,.,,.,.,.,,.,,.  3.4 .  .
699 008,1,***,,,,,,,.,.,.,,.,...
699 009,1,***,,,,,,,.,.,.,,.,...
"January 27, 2020",,,,,,,,,,,,,,Page 320 of 420
* Please note: This report does not combine crosslisted courses,,,,,,,,,,,,,,
"*** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.",,,,,,,,,,,,,,
TERM : 1202,,,Percentage Distribution of Grades,,,,,,,,,,,,Office of the Registrar
Fall 2019-2020,,,University of Wisconsin - Madison,,,,,,,,,,,,
"",,,(Non-Cross Listed),,,,,,,,,,,,
L&S,,,,,,,,,,,,,,,
SOCIAL WORK Section,"#",Ave,A AB B BC C D,F,,,S,,U,CR,N,P,,I,NW NR Other
896 SOC WORK Grades,,GPA,,,,,,,,,,,,,
699 049,1,***,,,,,,,,.,.,.,,.,...
699 050,1,***,,,,,,,,.,.,.,,.,...
Directed Study Course Total,4,***,,,,,,,,,,,,,
Human Behavior & Environmnt 711 001,34,3.853,73.5 23.5 2.9 ...,.,,,.,,.,.,.,.,,.,...
712 001,25,3.960,92.0 8.0 ....,.,,,.,,.,.,.,.,,.,...
712 010,14,3.929,92.9 .7.1 ...,.,,,.,,.,.,.,.,,.,...
712 020,15,3.967,93.3 6.7 ....,.,,,.,,.,.,.,.,,.,...
Psychopathology-SWPract. in MH Course Total,54,3.954,92.6 5.6 1.9 .  .  .,.,,,,.,.,.,.,,.,,.  .  .  .
Methods-Planning Analysis 721 001,1,***,,,,,,,,.,.,.,,.,...
741 001,25,3.960,92.0 8.0 ....,.,,,.,,.,.,.,.,,.,...
741 002,25,3.880,76.0 24.0 ....,.,,,.,,.,.,.,.,,.,...
741 010,16,3.969,93.8 6.3 ....,.,,,.,,.,.,.,.,,.,...
741 020,7,4.000,100.0 .....,.,,,.,,.,.,.,.,,.,...
"Interventn-Chldrn, Youth, Fam Course Total",73,3.938,87.7 12.3 .  .  .  .,.,,,,.,.,.,.,,.,,.  .  .  .
Assess&Treat Chld&Adolescnt 742 001,20,3.921,80.0 15.0 ....,.,,,.,,.,.,.,.,,5.0,...
Intrdis Care-Chld/Spec Hlth Nd 746 001,2,***,,,,,,,,.,.,.,,.,...
799 031,1,***,,,,,,,,.,.,.,,.,...
799 050,1,***,,,,,,,,.,.,.,,.,...
Independent Study Course Total,2,***,,,,,,,,,,,,,
800 001,16,4.000,87.5 .....,.,,,.,,.,.,.,.,,12.5,...
800 002,14,4.000,100.0 .....,.,,,.,,.,.,.,.,,.,...
800 003,14,3.964,92.9 7.1 ....,.,,,.,,.,.,.,.,,.,...
800 004,13,3.698,69.2 15.4 7.7 ..7.7,.,,,.,,.,.,.,.,,.,...
800 005,12,3.833,66.7 33.3 ....,.,,,.,,.,.,.,.,,.,...
800 006,11,4.000,100.0 .....,.,,,.,,.,.,.,.,,.,...
800 007,4,***,,,,,,,,.,.,.,,.,...
800 008,2,***,,,,,,,,.,.,.,,.,...
800 009,3,***,,,,,,,,.,.,.,,.,...
800 010,7,3.857,85.7 .14.3 ...,.,,,.,,.,.,.,.,,.,...
800 011,4,***,,,,,,,,.,.,.,,.,...
800 101,6,3.864,66.7 33.3 ....,.,,,.,,.,.,.,.,,.,...
800 102,12,3.976,91.7 8.3 ....,.,,,.,,.,.,.,.,,.,...
800 103,11,3.909,90.9 .9.1 ...,.,,,.,,.,.,.,.,,.,...
800 104,11,3.909,81.8 18.2 ....,.,,,.,,.,.,.,.,,.,...
800 105,11,3.273,45.5 27.3 9.1 9.1 ..,9.1,,,.,,.,.,.,.,,.,...
800 201,8,4.000,100.0 .....,.,,,.,,.,.,.,.,,.,...
800 202,10,3.800,60.0 40.0 ....,.,,,.,,.,.,.,.,,.,...
800 203,5,***,,,,,,,,.,.,.,,.,...
Field Prac/Integrat Smr III Course Total,174,3.870,80.5 12.1 2.9 0.6 .  0.6,0.6,,,,.,.,.,.,,.,2.9,.  .  .
821 001,15,3.933,86.7 13.3 ....,.,,,.,,.,.,.,.,,.,...
821 010,5,***,,,,,,,,.,.,.,,.,...
SW Pract. in Aging & MH Course Total,20,3.875,80.0 15.0 5.0 .  .  .,.,,,,.,.,.,.,,.,,.  .  .  .
835 001,12,3.875,75.0 25.0 ....,.,,,.,,.,.,.,.,,.,...
835 002,16,3.875,75.0 25.0 ....,.,,,.,,.,.,.,.,,.,...
"January 27, 2020",,,,,,,,,,,,,,,Page 321 of 420
* Please note: This report does not combine crosslisted courses,,,,,,,,,,,,,,,
"*** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.",,,,,,,,,,,,,,,
TERM : 1202,,,Percentage Distribution of Grades,,,,,,,,,,,,Office of the Registrar
Fall 2019-2020,,,University of Wisconsin - Madison,,,,,,,,,,,,
"",,,(Non-Cross Listed),,,,,,,,,,,,
L&S,,,,,,,,,,,,,,,
SOCIAL WORK Section,"#",Ave,A AB B BC C D,F,,,S,,U,CR,N,P,,I,NW NR Other
896 SOC WORK Grades,,GPA,,,,,,,,,,,,,
835 010,8,3.938,87.5 12.5 ....,.,,,.,,.,.,.,.,,.,...
835 011,10,4.000,90.0 .....,.,,,.,,.,.,.,.,,10.0,...
835 020,12,3.818,58.3 33.3 ....,.,,,.,,.,.,.,.,,8.3,...
Adv Soc Work Pract-Mental Hlth Course Total,58,3.893,75.9 20.7 .  .  .  .,,.,,.,,.,.,.,.,,3.4,.  .  .
836 010,18,3.944,94.4 .5.6 ...,.,,,.,,.,.,.,.,,.,...
836 020,12,3.864,66.7 25.0 ....,.,,,.,,.,.,.,.,,8.3,...
